flow_id,timestamp,src_ip,dst_ip,dst_port,protocol,duration_sec,src_bytes,dst_bytes,packets,connections_2s,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,hour,is_weekend,label
TR01399,2026-08-16 11:25:55,10.20.9.10,13.107.6.156,443,TCP,6.262,27595,1895,26,7,0.1239,0.084,0.6536,0.2803,11,1,0
TR01400,2026-08-14 10:22:44,10.14.9.18,104.16.132.229,80,TCP,11.654,2442,249,4,5,0.0254,0.0504,0.4835,0.4661,10,0,0
TR01401,2026-08-15 00:50:15,10.14.9.18,185.125.190.29,443,TCP,184.395,13388095,7033,16367,6,0.0462,0.0473,0.9572,0.0033,0,1,1
TR01402,2026-08-12 12:25:46,10.14.5.4,142.250.74.14,22,TCP,12.117,453,68592,51,7,0.0654,0.0857,0.6129,0.36,12,0,0
TR01403,2026-08-10 17:18:12,10.14.8.11,13.107.6.156,22,TCP,7.063,6801,8646,19,9,0.0339,0.0156,0.9091,0.1141,17,0,0
TR01404,2026-08-15 15:46:12,10.14.7.23,20.112.52.29,443,TCP,73.13,647,18272,17,1,0.1446,0.2953,0.7142,0.2503,15,1,0
TR01405,2026-08-10 01:32:28,10.20.9.10,142.250.74.14,80,TCP,22.356,9975,552,13,1,0.0393,0.0419,0.8865,0.1095,1,0,0
TR01406,2026-08-16 11:43:34,10.20.9.10,142.250.74.14,443,TCP,24.015,99,1161,2,13,0.0966,0.025,0.9662,0.08,11,1,0
TR01407,2026-08-12 04:17:21,10.14.7.23,142.250.74.14,445,TCP,5.961,22642,267,15,9,0.0571,0.0428,0.7933,0.1742,4,0,0
TR01408,2026-08-15 22:52:00,10.14.8.11,142.250.74.14,53,UDP,19.572,966,4626,4,6,0.0151,0.1668,0.6152,0.3704,22,1,0
TR01409,2026-08-11 01:44:50,10.14.5.4,142.250.74.14,443,TCP,3.209,771,240,3,3,0.0062,0.0437,0.967,0.0529,1,0,1
TR01410,2026-08-16 01:04:57,10.14.8.11,44.236.72.93,443,TCP,5.147,511,419,6,3,0.0386,0.0207,0.8554,0.0106,1,1,1
TR01411,2026-08-10 23:05:54,10.14.7.23,20.112.52.29,3389,TCP,20.131,287,2564,2,9,0.0695,0.0725,0.5745,0.4824,23,0,0
TR01412,2026-08-13 20:24:05,10.20.2.15,140.82.121.4,22,TCP,36.234,4269,11036,17,6,0.0127,0.0442,0.7182,0.3169,20,0,0
TR01413,2026-08-15 22:34:58,10.14.5.4,104.16.132.229,53,UDP,25.298,4369,1108,4,1,0.1137,0.0012,0.8161,0.144,22,1,0
TR01414,2026-08-14 21:14:34,10.14.7.23,44.236.72.93,443,TCP,8.304,1822,6133,6,8,0.0406,0.0521,0.8223,0.225,21,0,0
TR01415,2026-08-12 01:54:55,10.14.9.18,104.16.132.229,80,TCP,74.963,605,1165,2,2,0.0911,0.0427,0.7914,0.1741,1,0,0
TR01416,2026-08-11 17:23:01,10.14.7.23,104.16.132.229,1433,TCP,19.22,39177,4745,28,12,0.0038,0.0755,0.471,0.4777,17,0,0
TR01417,2026-08-16 12:10:05,10.14.7.23,140.82.121.4,80,TCP,6.378,543,213,2,6,0.1216,0.0363,0.4439,0.5182,12,1,0
TR01418,2026-08-12 12:48:15,10.14.5.4,13.107.6.156,443,TCP,33.361,915,11733,15,4,0.0151,0.0335,0.7638,0.2032,12,0,0
TR01419,2026-08-10 13:02:30,10.20.2.15,142.250.74.14,445,TCP,70.144,3759,19422,20,6,0.1378,0.0836,0.4764,0.5584,13,0,0
TR01420,2026-08-10 22:29:58,10.14.8.11,13.107.6.156,3389,TCP,26.234,15752,530,10,8,0.1069,0.2168,0.6473,0.401,22,0,0
TR01421,2026-08-13 19:11:00,10.20.9.10,185.125.190.29,443,TCP,28.472,1691,4421,7,5,0.0276,0.1101,0.6242,0.3032,19,0,0
TR01422,2026-08-15 00:58:55,10.14.7.23,140.82.121.4,443,TCP,3.864,606,155,8,3,0.0273,0.0351,0.9404,0.0862,0,1,1
TR01423,2026-08-15 16:55:00,10.14.8.11,20.112.52.29,25,TCP,8.955,4822,795,4,3,0.0196,0.0703,0.8007,0.1549,16,1,0
TR01424,2026-08-11 19:26:24,10.14.7.23,185.125.190.29,3389,TCP,6.152,2657,965,3,4,0.014,0.045,0.6849,0.2828,19,0,0
TR01425,2026-08-12 17:13:25,10.14.7.23,140.82.121.4,3389,TCP,31.194,7315,1022,10,9,0.1012,0.1801,0.8159,0.1087,17,0,0
TR01426,2026-08-16 13:58:23,10.20.9.10,185.125.190.29,443,TCP,4.022,216,3502,2,3,0.066,0.2531,0.9566,0,13,1,0
TR01427,2026-08-12 00:16:43,10.14.8.11,140.82.121.4,443,TCP,4.557,571,597,10,3,0.0276,0.0427,0.9699,0.0479,0,0,1
TR01428,2026-08-11 10:36:25,10.14.7.23,44.236.72.93,443,TCP,10.819,1716,2284,3,7,0.013,0.1814,0.5713,0.4259,10,0,0
TR01429,2026-08-11 21:03:48,10.20.2.15,104.16.132.229,389,TCP,0.938,132,178,3,57,0.9344,0.4876,0.3272,0.6628,21,0,1
TR01430,2026-08-16 02:55:29,10.14.9.18,44.236.72.93,443,TCP,42.589,14249091,48880,40941,5,0.0322,0.0798,0.8297,0.0011,2,1,1
TR01431,2026-08-11 04:14:24,10.14.9.18,140.82.121.4,1433,TCP,9.481,1427,5861,9,10,0.0367,0.2217,0.6394,0.4074,4,0,0
TR01432,2026-08-12 02:56:50,10.20.9.10,20.112.52.29,443,TCP,4.187,648,369,3,1,0.0466,0.024,0.9873,0.0208,2,0,1
TR01433,2026-08-14 02:35:40,10.20.2.15,185.125.190.29,443,TCP,6.471,20785,71498,78,3,0.0146,0.0731,0.3497,0.6682,2,0,0
TR01434,2026-08-16 20:36:24,10.14.9.18,20.112.52.29,53,UDP,17.487,3405,8898,19,5,0.0081,0.1658,0.877,0.1777,20,1,0
TR01435,2026-08-12 12:16:26,10.14.9.18,44.236.72.93,25,TCP,34.154,1035,25572,20,7,0.1735,0.369,0.3587,0.5853,12,0,0
TR01436,2026-08-16 02:54:47,10.20.9.10,20.112.52.29,443,TCP,74.79,10827523,71448,38599,7,0.0524,0.0033,0.9299,0.0096,2,1,1
TR01437,2026-08-12 19:29:48,10.20.9.10,140.82.121.4,80,TCP,15.074,3843,4474,6,4,0.2933,0.0992,0.8125,0.2296,19,0,0
TR01438,2026-08-16 05:50:25,10.20.2.15,44.236.72.93,443,TCP,131.973,1695,6925,5,4,0.132,0.132,0.8125,0.2215,5,1,0
TR01439,2026-08-12 00:00:16,10.14.9.18,44.236.72.93,443,TCP,7.985,3483,523,5,4,0.0047,0.0178,0.7106,0.3503,0,0,0
TR01440,2026-08-16 04:27:08,10.20.9.10,185.125.190.29,443,TCP,68.234,10344238,61608,29857,5,0.0422,0.0204,0.7739,0.085,4,1,1
TR01441,2026-08-10 01:05:06,10.20.9.10,185.125.190.29,443,TCP,1.383,819,606,10,4,0.0118,0.0348,0.9878,0.0628,1,0,1
TR01442,2026-08-15 12:34:35,10.14.7.23,20.112.52.29,53,UDP,27.769,1886,7376,13,1,0.0201,0.0075,0.4448,0.5316,12,1,0
TR01443,2026-08-11 05:54:07,10.20.2.15,13.107.6.156,3389,TCP,5.903,3422,11576,23,10,0.19,0.194,0.7346,0.3287,5,0,0
TR01444,2026-08-15 15:39:50,10.20.2.15,140.82.121.4,80,TCP,9.378,11666,280025,482,8,0.2828,0.0387,0.4996,0.4501,15,1,0
TR01445,2026-08-11 12:44:01,10.14.7.23,104.16.132.229,443,TCP,17.131,5225,2893,8,10,0.1118,0.0455,0.712,0.3462,12,0,0
TR01446,2026-08-14 12:48:07,10.14.9.18,142.250.74.14,443,TCP,1.916,2055,215693,175,10,0.0236,0.0387,0.8785,0.1507,12,0,0
TR01447,2026-08-16 20:40:15,10.14.8.11,140.82.121.4,445,TCP,27.599,2707,3697,7,8,0.1197,0.058,0.8683,0.1268,20,1,0
TR01448,2026-08-16 00:31:04,10.14.8.11,13.107.6.156,3389,TCP,6.027,273,4191,3,3,0.1026,0.0049,0.7479,0.221,0,1,0
TR01449,2026-08-10 02:58:00,10.14.5.4,142.250.74.14,80,TCP,3.355,775,2230,2,9,0.085,0.0442,0.8665,0.1975,2,0,0
TR01450,2026-08-11 17:39:29,10.20.2.15,140.82.121.4,445,TCP,52.002,2732,658,5,6,0.0145,0.0014,0.5357,0.4501,17,0,0
TR01451,2026-08-11 19:39:35,10.14.7.23,44.236.72.93,3389,TCP,53.189,1503,909,2,6,0.0081,0.0231,0.9041,0.0429,19,0,0
TR01452,2026-08-13 01:03:27,10.20.9.10,44.236.72.93,3389,TCP,2.411,906,1777,4,6,0.0509,0.1535,0.5649,0.4147,1,0,0
TR01453,2026-08-13 15:08:08,10.14.5.4,140.82.121.4,443,TCP,3.487,2798,18409,14,13,0.0885,0.0628,0.2869,0.7465,15,0,0
TR01454,2026-08-16 00:52:43,10.20.2.15,185.125.190.29,1433,TCP,13.947,14596,9444,41,1,0.0466,0.0596,0.4464,0.5612,0,1,0
TR01455,2026-08-10 22:04:57,10.20.9.10,140.82.121.4,3389,TCP,8.532,10556,2258,8,11,0.0313,0.0945,0.7018,0.334,22,0,0
TR01456,2026-08-11 10:44:28,10.20.2.15,20.112.52.29,443,TCP,27.664,18062,6946,25,11,0.0544,0.174,0.6827,0.3032,10,0,0
TR01457,2026-08-12 13:48:56,10.14.9.18,185.125.190.29,443,TCP,7.201,10407,4824,11,5,0.0144,0.0439,0.663,0.3304,13,0,0
TR01458,2026-08-13 11:19:05,10.14.5.4,20.112.52.29,443,TCP,13.917,430,1524,2,6,0.0587,0.2403,0.7338,0.2286,11,0,0
TR01459,2026-08-10 19:26:56,10.14.5.4,13.107.6.156,53,UDP,32.659,345,1411,2,8,0.091,0.1089,0.8317,0.1528,19,0,0
TR01460,2026-08-16 13:31:47,10.14.7.23,20.112.52.29,3389,TCP,70.546,700,520,2,1,0.0736,0.0238,0.3351,0.6039,13,1,0
TR01461,2026-08-10 04:59:09,10.14.9.18,140.82.121.4,443,TCP,3.568,49267,4091,39,9,0.0783,0.1063,0.4122,0.6088,4,0,0
TR01462,2026-08-16 01:18:40,10.14.5.4,104.16.132.229,443,TCP,14.352,959,14628,16,4,0.0482,0.0782,0.925,0.1036,1,1,0
TR01463,2026-08-13 16:36:41,10.20.9.10,13.107.6.156,53,UDP,9.326,191,36024,42,10,0.2059,0.1236,0.5698,0.5047,16,0,0
TR01464,2026-08-10 22:32:25,10.14.9.18,44.236.72.93,80,TCP,5.64,13208,829,9,1,0.0079,0.0349,0.8897,0.1329,22,0,0
TR01465,2026-08-11 04:36:04,10.14.5.4,44.236.72.93,80,TCP,12.266,10729,3067,18,14,0.0394,0.0381,0.8105,0.2674,4,0,0
TR01466,2026-08-12 23:12:32,10.14.7.23,185.125.190.29,443,TCP,14.359,24308,9716,58,3,0.007,0.1171,0.6771,0.2865,23,0,0
TR01467,2026-08-12 23:06:02,10.14.5.4,185.125.190.29,443,TCP,1.995,576,684,8,5,0.0153,0.027,0.9989,0.0191,23,0,1
TR01468,2026-08-11 09:20:06,10.14.7.23,185.125.190.29,443,TCP,15.483,1357,2021,3,7,0.01,0.1317,0.8478,0.1516,9,0,0
TR01469,2026-08-12 11:39:12,10.14.9.18,142.250.74.14,80,TCP,13.631,357,492,2,3,0.1373,0.0371,0.8341,0.0963,11,0,0
TR01470,2026-08-10 20:51:25,10.14.9.18,20.112.52.29,80,TCP,16.153,3068,11844,16,10,0.0881,0.0358,0.931,0.1237,20,0,0
TR01471,2026-08-10 22:11:17,10.14.9.18,20.112.52.29,53,UDP,1.002,1263,512,2,9,0.0082,0.013,0.839,0.2187,22,0,0
TR01472,2026-08-11 02:10:36,10.14.5.4,20.112.52.29,443,TCP,74.301,17616584,73504,11353,3,0.0164,0.0079,0.976,0.0304,2,0,1
TR01473,2026-08-14 04:52:17,10.20.9.10,44.236.72.93,443,TCP,157.997,1685,172,2,6,0.0409,0.0583,0.8842,0.0504,4,0,0
TR01474,2026-08-12 00:58:24,10.14.9.18,104.16.132.229,443,TCP,207.329,12345418,54924,40297,6,0.0419,0.0392,0.9125,0.063,0,0,1
TR01475,2026-08-16 16:53:32,10.14.7.23,142.250.74.14,3389,TCP,44.671,4602,1933,4,1,0.0135,0.0233,0.9543,0.0159,16,1,0
TR01476,2026-08-15 02:24:05,10.20.2.15,185.125.190.29,443,TCP,2.394,339,513,6,4,0.0469,0.0486,0.931,0.0244,2,1,1
TR01477,2026-08-16 14:05:41,10.14.8.11,20.112.52.29,3389,TCP,14.84,913,1306,2,5,0.0246,0.0473,0.8742,0.1189,14,1,0
TR01478,2026-08-12 04:25:26,10.14.5.4,185.125.190.29,443,TCP,2.691,270,10187,6,12,0.0623,0.1332,0.3687,0.693,4,0,0
TR01479,2026-08-14 06:10:37,10.14.9.18,185.125.190.29,443,TCP,24.627,7119,7832,12,2,0.0092,0.0817,0.5353,0.5379,6,0,0
TR01480,2026-08-13 15:30:17,10.14.9.18,185.125.190.29,443,TCP,14.052,878,4220,4,1,0.2442,0.1771,0.7658,0.2102,15,0,0
TR01481,2026-08-10 12:56:44,10.14.9.18,104.16.132.229,25,TCP,13.491,5189,6432,9,4,0.0621,0.0054,0.7383,0.2933,12,0,0
TR01482,2026-08-14 02:46:12,10.20.2.15,104.16.132.229,443,TCP,168.758,12568421,13850,18967,5,0.0028,0.0673,0.9827,0.1777,2,0,1
TR01483,2026-08-16 01:13:09,10.14.8.11,44.236.72.93,443,TCP,58.134,19209294,26806,20289,6,0.0143,0.0051,0.8427,0.1831,1,1,1
TR01484,2026-08-15 04:07:08,10.14.5.4,142.250.74.14,443,TCP,5.212,412,647,8,2,0.0434,0.0124,0.862,0.0862,4,1,1
TR01485,2026-08-15 19:21:38,10.14.8.11,44.236.72.93,25,TCP,1.214,110,72,1,46,0.8339,0.1114,0.4473,0.6291,19,1,1
TR01486,2026-08-16 20:34:04,10.20.2.15,44.236.72.93,1433,TCP,33.102,4739,33355,53,12,0.1696,0.2224,0.9578,0.0081,20,1,0
TR01487,2026-08-13 02:13:34,10.14.8.11,20.112.52.29,443,TCP,2.009,778,588,7,6,0.0231,0.0084,0.9723,0.0107,2,0,1
TR01488,2026-08-11 07:35:58,10.20.9.10,20.112.52.29,445,TCP,13.191,1408,3775,7,1,0.0983,0.1269,0.8389,0.1796,7,0,0
TR01489,2026-08-14 13:31:02,10.20.9.10,142.250.74.14,80,TCP,11.589,1217,894,2,10,0.046,0.0004,0.6811,0.3825,13,0,0
TR01490,2026-08-15 14:17:51,10.14.7.23,13.107.6.156,443,TCP,31.112,719,4237,6,4,0.0316,0.2884,0.4182,0.5471,14,1,0
TR01491,2026-08-16 02:43:37,10.20.2.15,185.125.190.29,443,TCP,0.372,221,21,3,29,0.7413,0.4936,0.1432,0.832,2,1,1
TR01492,2026-08-10 01:57:03,10.14.7.23,142.250.74.14,445,TCP,44.205,588,613,2,4,0.0618,0.0502,0.9104,0.0131,1,0,0
TR01493,2026-08-14 22:37:57,10.14.7.23,44.236.72.93,443,TCP,1.825,2326,433,3,5,0.0203,0.046,0.7383,0.1853,22,0,0
TR01494,2026-08-14 04:06:22,10.14.9.18,20.112.52.29,443,TCP,1.44,4220,1193,5,5,0.0405,0.006,0.7532,0.2831,4,0,0
TR01495,2026-08-16 12:49:00,10.14.8.11,185.125.190.29,80,TCP,7.134,840,1581,2,7,0.1763,0.0146,0.8212,0.1469,12,1,0
TR01496,2026-08-13 13:05:38,10.14.8.11,185.125.190.29,443,TCP,7.447,1098,733,2,9,0.1582,0.2297,0.6964,0.3399,13,0,0
TR01497,2026-08-11 06:54:12,10.14.9.18,140.82.121.4,53,UDP,27.82,1096,4137,3,1,0.0874,0.0405,0.5051,0.4449,6,0,0
TR01498,2026-08-11 01:51:09,10.20.2.15,140.82.121.4,80,TCP,15.351,2846,35640,27,7,0.1906,0.1105,0.7707,0.1558,1,0,0
TR01499,2026-08-10 04:43:49,10.14.8.11,140.82.121.4,443,TCP,3.461,481,675,9,1,0.0265,0.0428,0.8819,0.0364,4,0,1
TR01500,2026-08-15 07:28:55,10.14.9.18,140.82.121.4,443,TCP,0.688,208,104,3,67,0.6081,0.4111,0.1191,0.6942,7,1,1
TR01501,2026-08-13 13:38:58,10.14.8.11,20.112.52.29,443,TCP,45.637,13421,1403,27,2,0.0297,0.1241,0.9458,0.1052,13,0,0
TR01502,2026-08-15 10:02:30,10.14.9.18,20.112.52.29,80,TCP,1.678,340,51,2,2,0.0206,0.0126,0.8495,0.1848,10,1,0
TR01503,2026-08-16 03:41:55,10.14.8.11,140.82.121.4,3389,TCP,36.369,1410,1699,2,4,0.1571,0.0142,0.4888,0.4528,3,1,0
TR01504,2026-08-12 01:21:06,10.14.5.4,104.16.132.229,443,TCP,23.984,1327,2784,6,6,0.0323,0.0469,0.9541,0.1019,1,0,0
TR01505,2026-08-11 16:13:41,10.14.7.23,142.250.74.14,443,TCP,8.144,1050,74364,67,2,0.1618,0.0174,0.8915,0.0984,16,0,0
TR01506,2026-08-10 17:05:12,10.14.9.18,44.236.72.93,443,TCP,7.432,2062,15776,15,12,0.0483,0.0771,0.5928,0.3607,17,0,0
TR01507,2026-08-13 22:11:28,10.14.5.4,104.16.132.229,53,UDP,26.311,5697,854,10,7,0.0045,0.2688,0.6903,0.3417,22,0,0
TR01508,2026-08-12 04:16:21,10.14.9.18,104.16.132.229,80,TCP,41.373,239,6553,9,3,0.0033,0.046,0.8902,0.1691,4,0,0
TR01509,2026-08-16 22:39:38,10.14.8.11,20.112.52.29,3389,TCP,0.857,196,70,5,66,0.8099,0.2921,0.1028,0.7267,22,1,1
TR01510,2026-08-15 16:37:29,10.14.7.23,13.107.6.156,1433,TCP,33.286,5073,1567,12,5,0.1374,0.0651,0.4567,0.4875,16,1,0
TR01511,2026-08-15 13:52:51,10.14.9.18,185.125.190.29,443,TCP,29.791,790,10742,8,11,0.0931,0.0081,0.9826,0.04,13,1,0
TR01512,2026-08-14 10:12:57,10.14.8.11,142.250.74.14,80,TCP,3.188,2469,52758,46,18,0.0324,0.0514,0.8803,0.1888,10,0,0
TR01513,2026-08-16 22:10:56,10.14.9.18,142.250.74.14,53,UDP,57.197,2928,40491,32,1,0.0348,0.0015,0.6964,0.274,22,1,0
TR01514,2026-08-10 11:03:27,10.14.5.4,44.236.72.93,1433,TCP,4.455,278,29601,24,4,0.1231,0.1754,0.6702,0.3845,11,0,0
TR01515,2026-08-10 23:33:04,10.20.9.10,104.16.132.229,443,TCP,99.397,15053249,39224,21536,4,0.0254,0.0642,0.9354,0.1221,23,0,1
TR01516,2026-08-15 06:58:39,10.14.8.11,44.236.72.93,443,TCP,8.763,1557,29349,29,2,0.123,0.0636,0.8066,0.2108,6,1,0
TR01517,2026-08-12 21:48:20,10.14.8.11,142.250.74.14,443,TCP,2.625,1342,26700,23,4,0.098,0.033,0.7604,0.2398,21,0,0
TR01518,2026-08-11 18:10:32,10.14.9.18,185.125.190.29,53,UDP,11.356,6566,265,6,7,0.101,0.0338,0.645,0.3277,18,0,0
TR01519,2026-08-10 04:39:02,10.14.9.18,104.16.132.229,443,TCP,11.836,1446,623,2,7,0.016,0.0965,0.399,0.6099,4,0,0
TR01520,2026-08-13 13:04:01,10.20.2.15,140.82.121.4,80,TCP,5.486,305,1153,2,4,0.0299,0.2062,0.8538,0.2035,13,0,0
TR01521,2026-08-15 17:51:24,10.14.8.11,140.82.121.4,80,TCP,4.908,586,8345,6,3,0.1428,0.1493,0.2687,0.8024,17,1,0
TR01522,2026-08-10 01:49:43,10.20.9.10,185.125.190.29,1433,TCP,25.784,875,3116,3,4,0.1479,0.1391,0.3462,0.7166,1,0,0
TR01523,2026-08-12 18:36:48,10.14.5.4,142.250.74.14,3389,TCP,24.837,685,63768,53,4,0.0909,0.0074,0.6817,0.2991,18,0,0
TR01524,2026-08-10 12:47:13,10.14.5.4,13.107.6.156,445,TCP,7.962,925,21505,14,8,0.1408,0.1014,0.7398,0.2904,12,0,0
TR01525,2026-08-10 11:29:26,10.20.9.10,140.82.121.4,25,TCP,15.645,973,9254,7,7,0.141,0.0671,0.6835,0.3571,11,0,0
TR01526,2026-08-12 19:42:03,10.14.7.23,142.250.74.14,443,TCP,29.548,9767,47558,41,1,0.0674,0.063,0.9454,0.0781,19,0,0
TR01527,2026-08-11 03:36:40,10.20.9.10,140.82.121.4,3389,TCP,60.587,43651,92259,90,8,0.0569,0.1064,0.8936,0.067,3,0,0
TR01528,2026-08-13 01:45:33,10.20.2.15,20.112.52.29,443,TCP,99.253,25184415,19053,13490,1,0.0653,0.0628,0.7645,0.0789,1,0,1
TR01529,2026-08-12 07:39:26,10.14.8.11,104.16.132.229,443,TCP,47.262,394,1391,2,10,0.0418,0.0948,0.6574,0.3893,7,0,0
TR01530,2026-08-10 07:19:05,10.14.8.11,142.250.74.14,389,TCP,0.866,61,148,3,90,0.7859,0.0734,0.3726,0.6566,7,0,1
TR01531,2026-08-12 02:53:51,10.14.7.23,13.107.6.156,443,TCP,4.964,402,295,9,4,0.0039,0.0038,0.9205,0.0989,2,0,1
TR01532,2026-08-14 16:23:38,10.20.9.10,104.16.132.229,3389,TCP,4.878,7008,212,5,8,0.0421,0.129,0.5997,0.4578,16,0,0
TR01533,2026-08-10 07:27:22,10.14.9.18,140.82.121.4,443,TCP,5.737,2658,53134,60,12,0.0359,0.2994,0.707,0.2624,7,0,0
TR01534,2026-08-15 07:08:28,10.14.8.11,104.16.132.229,25,TCP,59.41,368,22273,25,2,0.105,0.0492,0.5645,0.4321,7,1,0
TR01535,2026-08-13 19:20:41,10.14.5.4,13.107.6.156,80,TCP,19.114,869,9526,10,4,0.0033,0.1152,0.5623,0.4623,19,0,0
TR01536,2026-08-10 17:17:21,10.14.5.4,104.16.132.229,443,TCP,2.837,8312,1226,6,7,0.0267,0.1186,0.6917,0.3222,17,0,0
TR01537,2026-08-10 18:13:54,10.20.9.10,13.107.6.156,443,TCP,17.598,1051,23650,17,2,0.1368,0.0529,0.3727,0.5761,18,0,0
TR01538,2026-08-13 04:25:50,10.20.2.15,185.125.190.29,3389,TCP,27.694,29846,272,28,6,0.0663,0.063,0.8648,0.1685,4,0,0
TR01539,2026-08-10 12:18:55,10.20.2.15,44.236.72.93,443,TCP,64.748,1021,4589,4,7,0.1727,0.0095,0.7852,0.2559,12,0,0
TR01540,2026-08-10 00:59:58,10.14.9.18,104.16.132.229,443,TCP,3.87,615,422,6,1,0.0169,0.0429,0.8563,0.016,0,0,1
TR01541,2026-08-11 05:21:18,10.20.2.15,185.125.190.29,445,TCP,6.633,6056,7897,14,6,0.07,0.1031,0.938,0.0299,5,0,0
TR01542,2026-08-14 05:37:25,10.14.8.11,13.107.6.156,80,TCP,19.663,283,1814,2,5,0.0693,0.0692,0.8409,0.1319,5,0,0
TR01543,2026-08-13 12:37:24,10.14.7.23,142.250.74.14,1433,TCP,1.432,756,6317,7,8,0.2092,0.0088,0.831,0.0998,12,0,0
TR01544,2026-08-12 00:57:41,10.14.9.18,104.16.132.229,443,TCP,168.788,33090134,75069,37232,5,0.0725,0.0409,0.9563,0.1514,0,0,1
TR01545,2026-08-10 02:01:55,10.14.8.11,140.82.121.4,1433,TCP,4.911,10301,5329,12,3,0.001,0.0661,0.6413,0.4247,2,0,0
TR01546,2026-08-11 03:46:48,10.14.7.23,140.82.121.4,443,TCP,5.965,538,498,5,5,0.0258,0.0105,0.9042,0.0969,3,0,1
TR01547,2026-08-13 03:17:57,10.14.9.18,185.125.190.29,443,TCP,1.251,648,654,12,2,0.0124,0.0097,0.976,0.0565,3,0,1
TR01548,2026-08-15 05:31:19,10.14.8.11,13.107.6.156,443,TCP,94.032,5653,3681,14,5,0.0849,0.1214,0.6735,0.276,5,1,0
TR01549,2026-08-10 15:24:37,10.14.5.4,20.112.52.29,1433,TCP,1.263,126,103,1,98,0.6189,0.3992,0.3289,0.5897,15,0,1
TR01550,2026-08-15 06:57:38,10.14.5.4,104.16.132.229,22,TCP,31.513,18922,5380,47,6,0.0524,0.0399,0.3599,0.6688,6,1,0
TR01551,2026-08-10 13:38:16,10.14.7.23,20.112.52.29,3389,TCP,5.778,218,3427,2,4,0.0269,0.0178,0.7332,0.3455,13,0,0
TR01552,2026-08-10 05:57:53,10.14.5.4,104.16.132.229,3389,TCP,22.073,65,2041,3,13,0.1484,0.1852,0.4391,0.5313,5,0,0
TR01553,2026-08-16 00:26:31,10.14.9.18,142.250.74.14,80,TCP,84.722,9125,3066,15,8,0.0242,0.0302,0.7399,0.3333,0,1,0
TR01554,2026-08-10 02:50:06,10.14.9.18,13.107.6.156,25,TCP,2.415,1123,17455,23,6,0.0355,0.0359,0.7741,0.1726,2,0,0
TR01555,2026-08-16 22:41:29,10.14.5.4,185.125.190.29,443,TCP,42.5,2106,1085,5,8,0.0492,0.0549,0.4219,0.4998,22,1,0
TR01556,2026-08-14 01:02:37,10.14.5.4,140.82.121.4,445,TCP,0.098,56,150,5,46,0.6839,0.227,0.1393,0.6554,1,0,1
TR01557,2026-08-10 21:22:08,10.20.9.10,185.125.190.29,53,UDP,50.21,5198,854,7,8,0.1841,0.0734,0.457,0.4703,21,0,0
TR01558,2026-08-16 00:45:28,10.14.7.23,185.125.190.29,443,TCP,23.824,468,1727,2,1,0.0134,0.0061,0.3081,0.6679,0,1,0
TR01559,2026-08-16 21:56:46,10.14.7.23,185.125.190.29,3389,TCP,209.845,777,13035,10,1,0.1997,0.2007,0.8492,0.1107,21,1,0
TR01560,2026-08-13 01:33:16,10.20.9.10,20.112.52.29,443,TCP,27.051,2565,580,2,10,0.0119,0.0104,0.7372,0.2666,1,0,0
TR01561,2026-08-11 21:25:51,10.20.9.10,185.125.190.29,443,TCP,8.719,2872,5038,11,11,0.1566,0.1327,0.5814,0.364,21,0,0
TR01562,2026-08-11 05:27:00,10.20.2.15,44.236.72.93,80,TCP,12.309,2603,1162,3,6,0.0262,0.186,0.8061,0.1285,5,0,0
TR01563,2026-08-13 19:35:50,10.20.9.10,104.16.132.229,53,UDP,28.298,453,13936,13,11,0.1181,0.0827,0.6485,0.3423,19,0,0
TR01564,2026-08-16 23:00:38,10.20.9.10,104.16.132.229,443,TCP,20.867,1462,4791,5,9,0.0627,0.1613,0.816,0.1522,23,1,0
TR01565,2026-08-10 19:11:42,10.14.5.4,142.250.74.14,80,TCP,49.481,149,367,2,6,0.0218,0.1323,0.808,0.2112,19,0,0
TR01566,2026-08-14 18:06:16,10.14.7.23,20.112.52.29,445,TCP,3.964,82,13008,8,7,0.1185,0.0752,0.7663,0.217,18,0,0
TR01567,2026-08-10 12:24:46,10.14.5.4,185.125.190.29,443,TCP,64.25,339,2654,4,2,0.0777,0.0208,0.654,0.345,12,0,0
TR01568,2026-08-12 23:59:27,10.20.2.15,185.125.190.29,443,TCP,6.292,746,12368,10,6,0.0054,0.0154,0.6076,0.3359,23,0,0
TR01569,2026-08-12 11:59:45,10.20.2.15,20.112.52.29,80,TCP,4.298,7825,12313,29,9,0.2027,0.0674,0.7634,0.1585,11,0,0
TR01570,2026-08-11 23:59:18,10.20.9.10,142.250.74.14,443,TCP,183.22,23477768,24755,12273,8,0.0167,0.0741,0.9343,0.1436,23,0,1
TR01571,2026-08-12 22:28:48,10.14.7.23,142.250.74.14,443,TCP,118.034,11533,686,7,6,0.0431,0.0176,0.6019,0.3779,22,0,0
TR01572,2026-08-13 23:54:16,10.14.8.11,20.112.52.29,80,TCP,1.148,273,4509,3,5,0.1409,0.0632,0.725,0.279,23,0,0
TR01573,2026-08-10 16:02:52,10.14.8.11,104.16.132.229,443,TCP,22.494,3184,2959,5,6,0.0034,0.1247,0.4238,0.6028,16,0,0
