event_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,bytes_out,bytes_in,duration_sec,rule_name,country
F01179,2026-08-15 20:23:15,10.14.8.11,49965,185.125.190.29,53,UDP,ALLOW,11414,1807,58.87,DNS-OUT,GB
F01180,2026-08-15 20:24:40,10.14.7.23,49811,44.236.72.93,53,UDP,ALLOW,2882,4778,58.1,DNS-OUT,US
F01181,2026-08-15 20:36:37,10.14.9.18,63923,140.82.121.4,443,TCP,ALLOW,4056,9151,138.2,OUTBOUND-WEB,US
F01182,2026-08-15 20:38:01,10.14.7.23,50887,20.112.52.29,53,UDP,ALLOW,3116,5832,64.24,DNS-OUT,US
F01183,2026-08-15 20:46:46,10.14.9.18,51921,142.250.74.14,53,UDP,ALLOW,7722,6404,6.29,DNS-OUT,US
F01184,2026-08-15 20:49:38,10.14.7.23,57121,104.16.132.229,53,UDP,ALLOW,8303,7718,41.38,DNS-OUT,US
F01185,2026-08-15 20:53:45,10.14.7.23,52837,10.20.1.10,3389,TCP,ALLOW,9370,294775,171.62,INTERNAL-BUSINESS,NA
F01186,2026-08-15 21:01:01,10.14.7.23,61516,13.107.6.156,443,TCP,ALLOW,7124,3379,87.44,OUTBOUND-WEB,US
F01187,2026-08-15 21:18:10,10.14.9.18,58789,104.16.132.229,443,TCP,ALLOW,4677,1907,36.54,OUTBOUND-WEB,US
F01188,2026-08-15 21:45:32,10.14.9.18,50538,185.125.190.29,53,UDP,ALLOW,2040,11392,21.33,DNS-OUT,GB
F01189,2026-08-15 22:00:51,10.20.9.10,60531,20.112.52.29,80,TCP,ALLOW,51511,2658,47.61,OUTBOUND-WEB,US
F01190,2026-08-15 22:24:57,10.20.2.15,54586,142.250.74.14,80,TCP,ALLOW,8916,5564,20.12,OUTBOUND-WEB,US
F01191,2026-08-15 22:29:19,10.20.9.10,60675,185.125.190.29,123,UDP,ALLOW,16385,9611,67.04,NTP-OUT,GB
F01192,2026-08-15 22:30:52,10.14.7.23,53175,13.107.6.156,443,TCP,ALLOW,21215,116161,144.93,OUTBOUND-WEB,US
F01193,2026-08-15 22:30:57,10.14.9.18,64822,13.107.6.156,443,TCP,ALLOW,1013,26655,40.01,OUTBOUND-WEB,US
F01194,2026-08-15 22:35:14,10.20.2.15,50733,13.107.6.156,123,UDP,ALLOW,1025,72648,64.56,NTP-OUT,US
F01195,2026-08-15 23:09:27,10.20.2.15,64066,44.236.72.93,80,TCP,ALLOW,3940,5054,139.2,OUTBOUND-WEB,US
F01196,2026-08-15 23:31:10,10.14.7.23,57599,13.107.6.156,53,UDP,ALLOW,4168,10605,75.89,DNS-OUT,US
F01197,2026-08-15 23:32:05,10.20.9.10,51207,140.82.121.4,53,UDP,ALLOW,4649,4414,174.77,DNS-OUT,US
F01198,2026-08-15 23:43:08,10.14.5.4,54832,13.107.6.156,123,UDP,ALLOW,2961,1900,142.17,NTP-OUT,US
F01199,2026-08-15 23:46:05,10.14.8.11,63204,140.82.121.4,443,TCP,ALLOW,3145,19781,116.52,OUTBOUND-WEB,US
F01200,2026-08-15 23:56:59,10.14.7.23,59665,104.16.132.229,443,TCP,DENY,2813,29996,92.36,OUTBOUND-WEB,US
F01201,2026-08-15 23:59:54,10.14.9.18,50344,44.236.72.93,53,UDP,ALLOW,3617,1381,49.06,DNS-OUT,US
F01202,2026-08-16 00:07:32,10.20.2.15,61000,104.16.132.229,53,UDP,ALLOW,10352,3876,83.19,DNS-OUT,US
F01203,2026-08-16 00:09:34,10.20.2.15,64677,44.236.72.93,123,UDP,ALLOW,799,5941,154.03,NTP-OUT,US
F01204,2026-08-16 00:19:59,10.20.9.10,53769,185.125.190.29,123,UDP,ALLOW,18028,19791,30.56,NTP-OUT,GB
F01205,2026-08-16 00:20:39,10.20.2.15,53143,20.112.52.29,53,UDP,ALLOW,5204,270,165.21,DNS-OUT,US
F01206,2026-08-16 00:24:48,10.14.5.4,51315,10.20.5.12,3389,TCP,ALLOW,73360,154992,180.16,INTERNAL-BUSINESS,NA
F01207,2026-08-16 00:33:44,10.20.9.10,65428,44.236.72.93,53,UDP,ALLOW,4790,54065,138.97,DNS-OUT,US
F01208,2026-08-16 00:39:39,10.14.8.11,57982,142.250.74.14,80,TCP,ALLOW,2003,1758,48.01,OUTBOUND-WEB,US
F01209,2026-08-16 00:42:48,10.20.9.10,50747,20.112.52.29,123,UDP,ALLOW,3311,3294,96.98,NTP-OUT,US
F01210,2026-08-16 00:46:25,10.14.8.11,50549,185.125.190.29,53,UDP,ALLOW,407,2940,9.28,DNS-OUT,GB
F01211,2026-08-16 00:48:28,10.14.9.18,50953,44.236.72.93,443,TCP,ALLOW,8588,14018,68.35,OUTBOUND-WEB,US
F01212,2026-08-16 00:50:26,10.20.9.10,59370,104.16.132.229,53,UDP,ALLOW,3501,21660,139.68,DNS-OUT,US
F01213,2026-08-16 00:56:09,10.14.7.23,64637,185.125.190.29,443,TCP,ALLOW,2158,12076,123.12,OUTBOUND-WEB,GB
F01214,2026-08-16 00:59:54,10.14.5.4,59197,10.20.8.20,3389,TCP,ALLOW,3842,239042,9.78,INTERNAL-BUSINESS,NA
F01215,2026-08-16 01:15:02,10.20.9.10,52682,13.107.6.156,123,UDP,DENY,2694,3057,139.29,NTP-OUT,US
F01216,2026-08-16 01:16:18,10.20.2.15,60499,142.250.74.14,123,UDP,ALLOW,8675,78087,19.56,NTP-OUT,US
F01217,2026-08-16 01:39:19,10.20.2.15,56738,20.112.52.29,80,TCP,ALLOW,4078,7353,130.95,OUTBOUND-WEB,US
F01218,2026-08-16 01:42:59,10.14.9.18,58112,44.236.72.93,123,UDP,ALLOW,561,33907,51.1,NTP-OUT,US
F01219,2026-08-16 01:44:37,10.14.9.18,58849,10.20.8.20,443,TCP,ALLOW,77370,82407,61.51,INTERNAL-BUSINESS,NA
F01220,2026-08-16 02:01:43,10.14.5.4,59137,10.20.5.12,1433,TCP,ALLOW,38320,144803,212.62,INTERNAL-BUSINESS,NA
F01221,2026-08-16 02:03:34,10.20.9.10,63046,140.82.121.4,53,UDP,ALLOW,13403,6597,53.04,DNS-OUT,US
F01222,2026-08-16 02:05:24,10.14.5.4,60776,142.250.74.14,80,TCP,ALLOW,20613,1600,80.43,OUTBOUND-WEB,US
F01223,2026-08-16 02:19:54,10.14.8.11,57527,10.20.5.12,445,TCP,ALLOW,30636,41268,289.84,INTERNAL-BUSINESS,NA
F01224,2026-08-16 02:24:20,10.14.8.11,49299,10.20.5.12,1433,TCP,ALLOW,11522,231185,176.27,INTERNAL-BUSINESS,NA
F01225,2026-08-16 02:31:51,10.20.2.15,53973,142.250.74.14,80,TCP,ALLOW,12236,6069,176.44,OUTBOUND-WEB,US
F01226,2026-08-16 02:33:43,10.20.9.10,64504,140.82.121.4,80,TCP,ALLOW,1824,26528,41.08,OUTBOUND-WEB,US
F01227,2026-08-16 02:35:38,10.14.9.18,63410,142.250.74.14,53,UDP,ALLOW,2666,6984,123.12,DNS-OUT,US
F01228,2026-08-16 02:40:39,10.20.2.15,59518,185.125.190.29,80,TCP,ALLOW,2993,7380,67.41,OUTBOUND-WEB,GB
F01229,2026-08-16 02:44:37,10.14.9.18,50900,13.107.6.156,123,UDP,ALLOW,14498,5954,162.62,NTP-OUT,US
F01230,2026-08-16 02:45:13,10.14.8.11,61975,44.236.72.93,443,TCP,ALLOW,7168,6752,134.88,OUTBOUND-WEB,US
F01231,2026-08-16 02:49:47,10.14.5.4,59269,20.112.52.29,53,UDP,ALLOW,7415,2367,97.39,DNS-OUT,US
F01232,2026-08-16 02:55:07,10.20.2.15,52795,44.236.72.93,80,TCP,ALLOW,5026,5218,138.68,OUTBOUND-WEB,US
F01233,2026-08-16 02:59:40,10.20.2.15,55665,104.16.132.229,53,UDP,ALLOW,1363,844,162.13,DNS-OUT,US
F01234,2026-08-16 03:09:59,10.14.5.4,64136,20.112.52.29,443,TCP,ALLOW,28317,11323,100.65,OUTBOUND-WEB,US
F01235,2026-08-16 03:14:26,10.20.9.10,59447,104.16.132.229,123,UDP,ALLOW,17438,3216,80.29,NTP-OUT,US
F01236,2026-08-16 03:17:19,10.20.9.10,63460,44.236.72.93,123,UDP,ALLOW,1533,22579,144.22,NTP-OUT,US
F01237,2026-08-16 03:18:29,10.14.5.4,55238,13.107.6.156,53,UDP,ALLOW,16847,64798,3.88,DNS-OUT,US
F01238,2026-08-16 03:21:57,10.20.9.10,54606,13.107.6.156,123,UDP,ALLOW,6152,1714,33.98,NTP-OUT,US
F01239,2026-08-16 03:27:56,10.14.8.11,51459,10.20.1.10,3389,TCP,ALLOW,77471,38687,144.41,INTERNAL-BUSINESS,NA
F01240,2026-08-16 03:30:09,10.14.8.11,62981,104.16.132.229,443,TCP,ALLOW,1421,13859,19.7,OUTBOUND-WEB,US
F01241,2026-08-16 03:35:08,10.14.7.23,64269,13.107.6.156,123,UDP,ALLOW,3021,1644,145.95,NTP-OUT,US
F01242,2026-08-16 04:06:19,10.14.7.23,64399,10.20.1.10,445,TCP,ALLOW,46512,86761,172.1,INTERNAL-BUSINESS,NA
F01243,2026-08-16 04:31:20,10.14.8.11,51975,10.20.8.20,1433,TCP,ALLOW,69926,48813,226.24,INTERNAL-BUSINESS,NA
F01244,2026-08-16 04:32:34,10.14.8.11,59493,142.250.74.14,53,UDP,ALLOW,3933,67004,51.32,DNS-OUT,US
F01245,2026-08-16 04:35:49,10.14.7.23,52395,185.125.190.29,80,TCP,ALLOW,5024,13577,27.31,OUTBOUND-WEB,GB
F01246,2026-08-16 04:44:27,10.20.9.10,60036,44.236.72.93,123,UDP,ALLOW,13413,8231,11.78,NTP-OUT,US
F01247,2026-08-16 04:49:11,10.14.7.23,63318,10.20.5.12,1433,TCP,ALLOW,97549,57252,107.0,INTERNAL-BUSINESS,NA
F01248,2026-08-16 04:49:22,10.20.9.10,58559,104.16.132.229,123,UDP,ALLOW,1673,11358,55.26,NTP-OUT,US
F01249,2026-08-16 04:51:58,10.14.9.18,56090,185.125.190.29,80,TCP,ALLOW,7069,9345,160.69,OUTBOUND-WEB,GB
F01250,2026-08-16 05:08:55,10.20.2.15,51880,20.112.52.29,123,UDP,ALLOW,2589,6445,50.3,NTP-OUT,US
F01251,2026-08-16 05:29:12,10.14.9.18,65178,140.82.121.4,123,UDP,ALLOW,903,18014,178.68,NTP-OUT,US
F01252,2026-08-16 05:42:06,10.14.5.4,53593,20.112.52.29,80,TCP,ALLOW,1344,1941,32.78,OUTBOUND-WEB,US
F01253,2026-08-16 05:43:12,10.20.9.10,59683,142.250.74.14,123,UDP,ALLOW,2032,3956,155.23,NTP-OUT,US
F01254,2026-08-16 06:00:31,10.14.9.18,50577,13.107.6.156,80,TCP,ALLOW,15207,7438,43.88,OUTBOUND-WEB,US
F01255,2026-08-16 06:16:55,10.14.5.4,52604,140.82.121.4,53,UDP,ALLOW,2023,19285,158.73,DNS-OUT,US
F01256,2026-08-16 06:18:05,10.14.9.18,54348,142.250.74.14,443,TCP,ALLOW,1861,11251,99.95,OUTBOUND-WEB,US
F01257,2026-08-16 06:28:23,10.14.8.11,56395,142.250.74.14,123,UDP,ALLOW,4658,4788,67.75,NTP-OUT,US
F01258,2026-08-16 06:31:45,10.14.9.18,55663,140.82.121.4,443,TCP,ALLOW,692,21352,15.86,OUTBOUND-WEB,US
F01259,2026-08-16 06:34:29,10.14.7.23,53290,142.250.74.14,443,TCP,ALLOW,4631,1207,54.91,OUTBOUND-WEB,US
F01260,2026-08-16 06:41:23,10.14.8.11,60834,44.236.72.93,123,UDP,ALLOW,6337,2792,145.12,NTP-OUT,US
F01261,2026-08-16 06:46:37,10.20.2.15,56425,13.107.6.156,123,UDP,DENY,2321,1599,60.16,NTP-OUT,US
F01262,2026-08-16 06:47:46,10.14.9.18,64868,13.107.6.156,53,UDP,DENY,1482,3002,56.79,DNS-OUT,US
F01263,2026-08-16 06:51:25,10.14.5.4,50263,185.125.190.29,443,TCP,ALLOW,15715,8507,120.72,OUTBOUND-WEB,GB
F01264,2026-08-16 06:58:51,10.14.7.23,63415,142.250.74.14,443,TCP,ALLOW,12283,8289,57.79,OUTBOUND-WEB,US
F01265,2026-08-16 07:07:18,10.20.9.10,64206,20.112.52.29,123,UDP,ALLOW,1177,1496,117.34,NTP-OUT,US
F01266,2026-08-16 07:08:14,10.14.5.4,53324,20.112.52.29,123,UDP,ALLOW,778,61340,84.66,NTP-OUT,US
F01267,2026-08-16 07:08:37,10.20.9.10,52897,185.125.190.29,80,TCP,ALLOW,3767,22252,173.49,OUTBOUND-WEB,GB
F01268,2026-08-16 07:08:57,10.20.9.10,56954,104.16.132.229,443,TCP,ALLOW,4052,9163,83.73,OUTBOUND-WEB,US
F01269,2026-08-16 07:10:38,10.14.7.23,58924,104.16.132.229,53,UDP,ALLOW,2303,3250,40.39,DNS-OUT,US
F01270,2026-08-16 07:12:36,10.14.9.18,56490,104.16.132.229,80,TCP,ALLOW,2774,19907,61.92,OUTBOUND-WEB,US
F01271,2026-08-16 07:15:30,10.20.9.10,51478,13.107.6.156,80,TCP,ALLOW,3473,1767,89.45,OUTBOUND-WEB,US
F01272,2026-08-16 07:16:30,10.20.2.15,51496,140.82.121.4,80,TCP,ALLOW,26791,19611,4.15,OUTBOUND-WEB,US
F01273,2026-08-16 07:26:35,10.14.9.18,52053,44.236.72.93,53,UDP,ALLOW,1316,18905,32.48,DNS-OUT,US
F01274,2026-08-16 07:29:19,10.20.9.10,54854,13.107.6.156,80,TCP,ALLOW,12980,28302,78.57,OUTBOUND-WEB,US
F01275,2026-08-16 07:37:50,10.14.5.4,62519,185.125.190.29,53,UDP,ALLOW,5041,3814,114.0,DNS-OUT,GB
F01276,2026-08-16 07:41:14,10.14.5.4,60752,10.20.1.10,1433,TCP,ALLOW,45938,15507,166.58,INTERNAL-BUSINESS,NA
F01277,2026-08-16 07:57:07,10.14.9.18,55700,10.20.5.12,1433,TCP,ALLOW,9965,164724,191.08,INTERNAL-BUSINESS,NA
F01278,2026-08-16 07:59:44,10.14.9.18,62710,185.125.190.29,123,UDP,ALLOW,12643,9943,155.57,NTP-OUT,GB
F01279,2026-08-16 08:03:58,10.14.7.23,55467,185.125.190.29,123,UDP,ALLOW,4332,1241,161.76,NTP-OUT,GB
F01280,2026-08-16 08:09:54,10.20.2.15,62687,104.16.132.229,80,TCP,ALLOW,2044,4672,87.62,OUTBOUND-WEB,US
F01281,2026-08-16 08:11:03,10.20.9.10,49810,44.236.72.93,123,UDP,ALLOW,6647,13337,91.4,NTP-OUT,US
F01282,2026-08-16 08:16:18,10.14.7.23,54940,104.16.132.229,123,UDP,ALLOW,3655,33614,43.23,NTP-OUT,US
F01283,2026-08-16 08:17:30,10.20.2.15,53521,140.82.121.4,53,UDP,ALLOW,2100,4178,66.28,DNS-OUT,US
F01284,2026-08-16 08:22:51,10.14.5.4,57181,10.20.8.20,1433,TCP,ALLOW,50737,57640,276.04,INTERNAL-BUSINESS,NA
F01285,2026-08-16 08:33:17,10.14.8.11,63695,104.16.132.229,123,UDP,ALLOW,2091,3381,79.22,NTP-OUT,US
F01286,2026-08-16 08:41:35,10.14.8.11,57996,13.107.6.156,123,UDP,ALLOW,2344,3837,73.44,NTP-OUT,US
F01287,2026-08-16 08:45:35,10.20.2.15,52375,185.125.190.29,123,UDP,ALLOW,2785,2950,152.39,NTP-OUT,GB
F01288,2026-08-16 08:48:37,10.14.5.4,62515,140.82.121.4,53,UDP,ALLOW,5928,15750,151.93,DNS-OUT,US
F01289,2026-08-16 09:11:02,10.14.7.23,64819,13.107.6.156,80,TCP,ALLOW,1463,2768,151.64,OUTBOUND-WEB,US
F01290,2026-08-16 09:30:55,10.20.9.10,62110,185.125.190.29,123,UDP,DENY,27049,30123,128.8,NTP-OUT,GB
F01291,2026-08-16 09:31:45,10.20.9.10,60676,104.16.132.229,123,UDP,ALLOW,1426,29496,173.0,NTP-OUT,US
F01292,2026-08-16 09:43:46,10.20.9.10,64786,44.236.72.93,123,UDP,ALLOW,5436,29478,147.99,NTP-OUT,US
F01293,2026-08-16 09:50:21,10.14.9.18,53508,10.20.5.12,1433,TCP,ALLOW,7628,270723,216.54,INTERNAL-BUSINESS,NA
F01294,2026-08-16 09:59:06,10.14.8.11,62140,13.107.6.156,80,TCP,ALLOW,1132,13946,84.25,OUTBOUND-WEB,US
F01295,2026-08-16 10:03:28,10.20.9.10,65064,142.250.74.14,123,UDP,ALLOW,8274,10462,149.33,NTP-OUT,US
F01296,2026-08-16 10:20:08,10.14.7.23,50598,10.20.8.20,1433,TCP,ALLOW,16239,345275,255.26,INTERNAL-BUSINESS,NA
F01297,2026-08-16 10:31:53,10.14.7.23,49440,104.16.132.229,53,UDP,ALLOW,28121,2772,106.24,DNS-OUT,US
F01298,2026-08-16 10:53:23,10.14.5.4,55705,140.82.121.4,53,UDP,ALLOW,1329,8909,130.39,DNS-OUT,US
F01299,2026-08-16 11:03:35,10.14.9.18,53945,185.125.190.29,53,UDP,ALLOW,4898,3949,67.15,DNS-OUT,GB
F01300,2026-08-16 11:12:36,10.20.2.15,55874,140.82.121.4,443,TCP,ALLOW,3363,10912,14.76,OUTBOUND-WEB,US
F01301,2026-08-16 11:36:55,10.14.9.18,62279,10.20.1.10,445,TCP,ALLOW,99354,243403,137.15,INTERNAL-BUSINESS,NA
F01302,2026-08-16 11:58:15,10.14.9.18,60039,142.250.74.14,53,UDP,ALLOW,1644,2058,134.23,DNS-OUT,US
F01303,2026-08-16 12:15:00,10.20.9.10,63811,185.125.190.29,443,TCP,ALLOW,10767,3780,103.12,OUTBOUND-WEB,GB
F01304,2026-08-16 12:34:01,10.14.5.4,52052,44.236.72.93,53,UDP,ALLOW,1157,5817,162.93,DNS-OUT,US
F01305,2026-08-16 12:36:11,10.20.9.10,64835,20.112.52.29,80,TCP,ALLOW,5980,18669,107.58,OUTBOUND-WEB,US
F01306,2026-08-16 12:39:15,10.14.5.4,51336,104.16.132.229,80,TCP,ALLOW,3393,32313,7.74,OUTBOUND-WEB,US
F01307,2026-08-16 12:51:01,10.14.8.11,56389,10.20.5.12,3389,TCP,ALLOW,89785,157025,262.37,INTERNAL-BUSINESS,NA
F01308,2026-08-16 13:11:08,10.14.7.23,57062,140.82.121.4,443,TCP,ALLOW,6034,1604,60.11,OUTBOUND-WEB,US
F01309,2026-08-16 13:12:09,10.14.5.4,56151,13.107.6.156,123,UDP,ALLOW,4514,1638,42.36,NTP-OUT,US
F01310,2026-08-16 13:26:05,10.14.8.11,53006,10.20.9.10,3389,TCP,ALLOW,68342,112393,77.91,INTERNAL-BUSINESS,NA
F01311,2026-08-16 13:28:36,10.14.9.18,61392,10.20.1.10,443,TCP,ALLOW,5043,38084,96.09,INTERNAL-BUSINESS,NA
F01312,2026-08-16 13:44:00,10.14.8.11,54794,44.236.72.93,123,UDP,ALLOW,7198,10096,128.49,NTP-OUT,US
F01313,2026-08-16 13:47:27,10.20.9.10,60620,44.236.72.93,443,TCP,ALLOW,4753,7621,164.49,OUTBOUND-WEB,US
F01314,2026-08-16 13:54:53,10.14.8.11,50923,142.250.74.14,80,TCP,ALLOW,10418,6890,165.23,OUTBOUND-WEB,US
F01315,2026-08-16 13:55:05,10.20.9.10,50670,20.112.52.29,80,TCP,ALLOW,3717,5576,79.67,OUTBOUND-WEB,US
F01316,2026-08-16 13:57:49,10.14.5.4,49988,10.20.1.10,3389,TCP,ALLOW,27170,273568,255.87,INTERNAL-BUSINESS,NA
F01317,2026-08-16 13:58:28,10.20.9.10,58062,142.250.74.14,443,TCP,ALLOW,1343,5607,177.59,OUTBOUND-WEB,US
F01318,2026-08-16 14:02:34,10.14.8.11,61107,10.20.5.12,443,TCP,ALLOW,36708,12990,160.36,INTERNAL-BUSINESS,NA
F01319,2026-08-16 14:07:33,10.14.5.4,52291,142.250.74.14,53,UDP,ALLOW,6532,1380,105.33,DNS-OUT,US
F01320,2026-08-16 14:19:18,10.20.9.10,53712,104.16.132.229,443,TCP,ALLOW,1722,481,46.84,OUTBOUND-WEB,US
F01321,2026-08-16 14:47:11,10.20.2.15,56980,13.107.6.156,443,TCP,ALLOW,2337,7471,85.95,OUTBOUND-WEB,US
F01322,2026-08-16 14:52:37,10.14.5.4,56877,10.20.9.10,443,TCP,ALLOW,112611,198138,23.92,INTERNAL-BUSINESS,NA
F01323,2026-08-16 15:12:32,10.14.9.18,52038,142.250.74.14,123,UDP,ALLOW,3753,12396,109.95,NTP-OUT,US
F01324,2026-08-16 15:17:22,10.14.5.4,53956,140.82.121.4,53,UDP,ALLOW,709,25555,128.11,DNS-OUT,US
F01325,2026-08-16 15:19:49,10.14.8.11,63764,20.112.52.29,123,UDP,ALLOW,501,10100,41.63,NTP-OUT,US
F01326,2026-08-16 15:22:35,10.20.9.10,62400,13.107.6.156,123,UDP,ALLOW,4546,20742,32.43,NTP-OUT,US
F01327,2026-08-16 15:25:46,10.14.5.4,60390,185.125.190.29,80,TCP,ALLOW,5898,5558,8.79,OUTBOUND-WEB,GB
F01328,2026-08-16 15:30:16,10.14.8.11,53362,13.107.6.156,80,TCP,ALLOW,3776,45097,173.91,OUTBOUND-WEB,US
F01329,2026-08-16 15:44:17,10.14.5.4,61270,142.250.74.14,80,TCP,ALLOW,6384,132195,149.46,OUTBOUND-WEB,US
F01330,2026-08-16 15:50:41,10.14.8.11,54856,10.20.5.12,445,TCP,ALLOW,21702,80829,185.77,INTERNAL-BUSINESS,NA
F01331,2026-08-16 15:56:37,10.14.7.23,64921,104.16.132.229,443,TCP,ALLOW,22409,1589,126.1,OUTBOUND-WEB,US
F01332,2026-08-16 16:12:22,10.20.2.15,56247,20.112.52.29,123,UDP,ALLOW,10562,19679,95.29,NTP-OUT,US
F01333,2026-08-16 16:19:57,10.20.2.15,61273,185.125.190.29,53,UDP,ALLOW,3269,1307,96.69,DNS-OUT,GB
F01334,2026-08-16 16:20:47,10.14.9.18,58764,10.20.5.12,1433,TCP,ALLOW,88740,234753,242.86,INTERNAL-BUSINESS,NA
F01335,2026-08-16 16:21:07,10.14.8.11,63121,185.125.190.29,53,UDP,ALLOW,3414,20098,114.91,DNS-OUT,GB
F01336,2026-08-16 16:26:10,10.14.5.4,64510,104.16.132.229,443,TCP,ALLOW,4462,1830,152.63,OUTBOUND-WEB,US
F01337,2026-08-16 16:27:06,10.14.5.4,52237,185.125.190.29,123,UDP,ALLOW,2496,5471,105.38,NTP-OUT,GB
F01338,2026-08-16 16:37:57,10.14.8.11,63785,10.20.5.12,445,TCP,ALLOW,92923,216493,217.59,INTERNAL-BUSINESS,NA
F01339,2026-08-16 16:41:03,10.14.7.23,53483,13.107.6.156,443,TCP,ALLOW,2436,13703,23.44,OUTBOUND-WEB,US
F01340,2026-08-16 16:44:09,10.14.9.18,58502,140.82.121.4,443,TCP,ALLOW,3605,4368,136.0,OUTBOUND-WEB,US
F01341,2026-08-16 16:58:17,10.14.9.18,55792,10.20.1.10,443,TCP,ALLOW,67550,101689,256.45,INTERNAL-BUSINESS,NA
F01342,2026-08-16 17:06:31,10.20.9.10,64745,44.236.72.93,80,TCP,ALLOW,1107,8274,4.48,OUTBOUND-WEB,US
F01343,2026-08-16 17:14:52,10.20.9.10,49975,20.112.52.29,53,UDP,ALLOW,53364,4106,164.61,DNS-OUT,US
F01344,2026-08-16 17:20:03,10.20.2.15,63558,13.107.6.156,80,TCP,ALLOW,2515,4737,10.44,OUTBOUND-WEB,US
F01345,2026-08-16 17:27:32,10.20.9.10,49959,104.16.132.229,443,TCP,ALLOW,323,18651,146.58,OUTBOUND-WEB,US
F01346,2026-08-16 17:29:24,10.14.8.11,59552,142.250.74.14,53,UDP,DENY,8459,4032,176.83,DNS-OUT,US
F01347,2026-08-16 17:39:02,10.20.9.10,49791,20.112.52.29,53,UDP,ALLOW,3796,12398,84.7,DNS-OUT,US
F01348,2026-08-16 17:55:21,10.14.5.4,62983,10.20.8.20,3389,TCP,ALLOW,102381,102513,234.14,INTERNAL-BUSINESS,NA
F01349,2026-08-16 18:03:34,10.14.9.18,53763,10.20.8.20,445,TCP,ALLOW,1696,54564,78.12,INTERNAL-BUSINESS,NA
F01350,2026-08-16 18:04:18,10.20.2.15,61103,20.112.52.29,80,TCP,ALLOW,6356,4219,163.4,OUTBOUND-WEB,US
F01351,2026-08-16 18:07:22,10.20.9.10,58445,140.82.121.4,123,UDP,ALLOW,2128,8317,17.65,NTP-OUT,US
F01352,2026-08-16 18:13:31,10.14.8.11,57342,20.112.52.29,443,TCP,ALLOW,1214,18482,111.55,OUTBOUND-WEB,US
F01353,2026-08-16 18:17:52,10.14.9.18,50633,140.82.121.4,443,TCP,ALLOW,7513,19233,119.9,OUTBOUND-WEB,US
F01354,2026-08-16 18:19:27,10.14.5.4,55836,140.82.121.4,80,TCP,ALLOW,4314,43047,69.29,OUTBOUND-WEB,US
F01355,2026-08-16 18:30:54,10.14.9.18,60561,10.20.1.10,445,TCP,ALLOW,80395,294445,182.69,INTERNAL-BUSINESS,NA
F01356,2026-08-16 18:35:52,10.14.5.4,61559,44.236.72.93,80,TCP,ALLOW,1861,12039,44.6,OUTBOUND-WEB,US
F01357,2026-08-16 18:41:37,10.20.2.15,58933,142.250.74.14,123,UDP,DENY,2425,7995,163.82,NTP-OUT,US
F01358,2026-08-16 18:51:56,10.20.2.15,50920,140.82.121.4,443,TCP,ALLOW,3911,3605,119.78,OUTBOUND-WEB,US
F01359,2026-08-16 18:56:48,10.20.2.15,53455,20.112.52.29,443,TCP,ALLOW,7087,14766,109.95,OUTBOUND-WEB,US
F01360,2026-08-16 19:04:49,10.14.5.4,56652,13.107.6.156,53,UDP,ALLOW,1524,10233,72.29,DNS-OUT,US
F01361,2026-08-16 19:06:50,10.20.9.10,57666,44.236.72.93,443,TCP,ALLOW,25118,1426,134.8,OUTBOUND-WEB,US
F01362,2026-08-16 19:11:47,10.14.5.4,58860,10.20.8.20,1433,TCP,ALLOW,25866,161492,145.76,INTERNAL-BUSINESS,NA
F01363,2026-08-16 19:15:44,10.14.7.23,58609,142.250.74.14,53,UDP,ALLOW,5522,6234,55.72,DNS-OUT,US
F01364,2026-08-16 19:20:25,10.14.7.23,56240,104.16.132.229,123,UDP,ALLOW,6283,5868,5.46,NTP-OUT,US
F01365,2026-08-16 19:20:58,10.20.2.15,54841,44.236.72.93,80,TCP,ALLOW,2490,2102,13.63,OUTBOUND-WEB,US
F01366,2026-08-16 19:46:13,10.14.8.11,62687,44.236.72.93,443,TCP,ALLOW,1896,27540,125.67,OUTBOUND-WEB,US
F01367,2026-08-16 20:04:46,10.14.5.4,61938,44.236.72.93,443,TCP,ALLOW,2492,11675,151.89,OUTBOUND-WEB,US
F01368,2026-08-16 20:04:49,10.20.2.15,51349,44.236.72.93,123,UDP,ALLOW,4876,9589,105.36,NTP-OUT,US
F01369,2026-08-16 20:10:44,10.14.7.23,49232,185.125.190.29,443,TCP,ALLOW,2043,2365,81.3,OUTBOUND-WEB,GB
F01370,2026-08-16 20:15:07,10.14.5.4,55894,140.82.121.4,53,UDP,ALLOW,740,8219,73.34,DNS-OUT,US
F01371,2026-08-16 20:21:45,10.14.7.23,64133,10.20.5.12,3389,TCP,ALLOW,91882,27353,16.54,INTERNAL-BUSINESS,NA
F01372,2026-08-16 20:22:57,10.14.8.11,61665,13.107.6.156,80,TCP,ALLOW,2445,10479,150.35,OUTBOUND-WEB,US
F01373,2026-08-16 20:25:55,10.14.7.23,49973,13.107.6.156,53,UDP,ALLOW,1760,5357,72.28,DNS-OUT,US
F01374,2026-08-16 20:32:44,10.14.8.11,61589,10.20.8.20,443,TCP,ALLOW,45428,288471,113.92,INTERNAL-BUSINESS,NA
